"","Restaurant.Category.1","id","is_claimed","is_closed","review_count","rating","Pickup.Available","Delivery.Available","Reservation.Available","Price.Level","number.of.photos","City","State","Opening.Time","Closing.Time","Has.Messaging","reduced.category","Open_Breakfast","Open_Lunch","Open_Dinner","Open_Late"
"740","soup","bjf_GqoEITM8KXhR5C7Q4g","True","False",84,2,1,1,0,"",3,"Prosper","TX",700,2200,0,"Other",TRUE,TRUE,TRUE,FALSE
"741","southern","Y8R6dBxCTuUapbaCscnJiQ","True","False",109,3,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"742","southern","PyOrQnHcPq1hjdFUw7ScQA","True","False",1,5,0,0,0,"",3,"Frisco","TX",1100,1900,1,"American",FALSE,TRUE,TRUE,FALSE
"743","southern","tcP5RGVhyLtwzgC1JUuXWw","True","False",1,1,0,0,0,"",3,"Frisco","TX",1130,2130,0,"American",FALSE,TRUE,TRUE,FALSE
"744","southern","DXjW8Gar51vqK-5SP8TMuA","True","False",83,4,0,0,0,"Medium",3,"The Colony","TX",1000,2000,0,"American",TRUE,TRUE,TRUE,FALSE
"745","southern","kUTLx_nG_tZq5mxHV20jMA","True","False",133,3.5,1,1,0,"Low",3,"Frisco","TX",1030,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"746","southern","NnhmirXY45qcKOxLsMDY0g","True","False",233,4,1,1,0,"Medium",3,"Plano","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"747","spanish","7Kn8g-hm_V_6TUIDfF5IIA","True","False",1023,4.5,1,1,0,"Medium",3,"Plano","TX",1130,2200,1,"European",FALSE,TRUE,TRUE,FALSE
"748","sportsbars","KDq7vr7iTkL6kN18MEMiGw","True","False",140,3.5,1,1,0,"Medium",3,"The Colony","TX",1100,2300,0,"American",FALSE,TRUE,TRUE,TRUE
"749","sportsbars","jvJH9kRzNCnKu_Oatg0nTw","True","False",246,3,0,1,0,"Medium",3,"Frisco","TX",1100,2300,1,"American",FALSE,TRUE,TRUE,TRUE
"750","sportsbars","o-6bLgIV1iy_vEVjy-bZgw","True","False",76,3,1,1,0,"Medium",3,"Plano","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"751","sportsbars","LrL_bLXNenIjN91wxrXbfA","True","False",436,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2300,1,"American",FALSE,TRUE,TRUE,TRUE
"752","sportsbars","iRIG9UDwZzQQqzVXwMb6-A","True","False",141,3.5,1,1,0,"Low",3,"Frisco","TX",1500,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"753","sportsbars","eVv3L2EFs1BiC85xb9fjKQ","False","False",90,3.5,1,1,0,"Medium",3,"Frisco","TX",NA,NA,0,"American",NA,NA,NA,NA
"754","sportsbars","n97FN42b-OL2vaC5l7H6bA","False","False",44,2.5,1,1,0,"Low",3,"The Colony","TX",1100,200,0,"American",FALSE,FALSE,FALSE,FALSE
"755","sportsbars","5CEaI_x0Thq2peM2Hg8loA","False","False",3,1.5,1,1,0,"",1,"Frisco","TX",1100,2300,0,"American",FALSE,TRUE,TRUE,TRUE
"756","sportsbars","sWEd99NMp4i9v1c2FjUZ6g","True","False",330,4,1,1,0,"Medium",3,"Frisco","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"757","sportsbars","poOYI-vXRWHmhz7fRPd3gA","True","False",61,4,0,0,0,"Medium",3,"Frisco","TX",1100,2300,0,"American",FALSE,TRUE,TRUE,TRUE
"758","sportsbars","9ym7Z3fh-lcb3PCSPG3tJg","False","False",20,3,1,1,0,"",3,"Plano","TX",1100,200,0,"American",FALSE,FALSE,FALSE,FALSE
"759","sportsbars","kbnot1kG_1S41XSC72WtMg","True","False",161,4,1,1,0,"Medium",3,"Frisco","TX",1100,0,1,"American",FALSE,FALSE,FALSE,FALSE
"760","sportsbars","GUYRcfd-496Zxj7Vo3I6OQ","True","False",92,3.5,1,1,0,"Medium",3,"Plano","TX",1030,0,0,"American",FALSE,FALSE,FALSE,FALSE
"761","sportsbars","2a6RITg2Z4v3f9CFenNVIQ","True","False",195,3.5,0,1,0,"Medium",3,"Plano","TX",NA,NA,0,"American",NA,NA,NA,NA
"762","sportsbars","KPOVqP2NifV_iDKUiYxbDg","True","False",30,3,0,0,0,"",3,"Prosper","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"763","sportsbars","AdVSU_Hngnrs3YubGKvylA","True","False",298,2.5,0,1,0,"Medium",3,"Frisco","TX",1100,200,0,"American",FALSE,FALSE,FALSE,FALSE
"764","steak","CgWUvlyRs6EB_v48xCbhjw","True","False",241,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"765","steak","kAhUtTyuLEb3xY4FGHKiOA","True","False",395,3.5,1,1,0,"High",3,"Plano","TX",1130,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"766","steak","-fCEkt9eboVQrjuM2XbWww","True","False",817,4,1,1,0,"High",3,"Frisco","TX",1600,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"767","steak","EnKHHf7K0XYPo_8XInzHZg","True","False",101,3.5,1,1,0,"",3,"Frisco","TX",1100,2200,1,"American",FALSE,TRUE,TRUE,FALSE
"768","steak","acB0ChFUxJpVTFVcJ2t_XQ","True","False",437,4,0,0,0,"High",3,"Plano","TX",1700,2100,0,"American",FALSE,FALSE,TRUE,FALSE
"769","steak","IAh1XtMoJUYgURQeVusZ8Q","True","False",371,3.5,0,1,0,"High",3,"Frisco","TX",1700,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"770","steak","WOpEFjyd_9aH3tKngxZLpw","True","False",142,3.5,1,1,0,"High",3,"The Colony","TX",1130,2200,1,"American",FALSE,TRUE,TRUE,FALSE
"771","steak","ZJflcNC3kCGSrlUtmuNWSg","True","False",730,4,1,1,0,"High",3,"Frisco","TX",1600,2200,1,"American",FALSE,FALSE,TRUE,FALSE
"772","steak","a2DhMIpjTKVS8PZ_wTj6Wg","True","False",223,3.5,0,0,0,"Medium",3,"Prosper","TX",1500,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"773","steak","B0C_xeso40xEZ3UNGpYfFA","False","False",173,4.5,0,0,0,"",3,"Plano","TX",1100,1400,0,"American",FALSE,TRUE,FALSE,FALSE
"774","steak","TyziXxg_YojlwW5Jyn9pdQ","True","False",245,4,0,1,0,"Very High",3,"Frisco","TX",1600,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"775","steak","e6jZo-1jRrx8gQ8MAUdylQ","True","False",92,2.5,1,1,0,"Medium",3,"The Colony","TX",1100,2100,1,"American",FALSE,TRUE,TRUE,FALSE
"776","steak","4-AA8upb5-VG8t_o4cEw-Q","True","False",640,4,0,0,0,"High",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"777","sushi","kyEoPMpwBVXs01xrNvQPfA","True","False",233,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"778","sushi","8ZvGnlrkf6yvvDgsC7s29w","True","False",217,3.5,1,1,0,"Medium",3,"Frisco","TX",1130,2130,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"779","sushi","GV3PsW3rOrBRiIKZGBu97g","True","False",407,4.5,0,1,0,"Medium",3,"Plano","TX",1100,1530,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"780","sushi","SlVl1e_KWW4OGeKHBWJLIQ","True","False",347,4,0,1,0,"Medium",3,"Frisco","TX",1130,2100,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"781","sushi","VLh42MUV2YqMmJIDQDt3YQ","True","False",245,3,1,1,0,"Medium",3,"Frisco","TX",1130,2130,1,"East Asian",FALSE,TRUE,TRUE,FALSE
"782","sushi","-vOUERTHJcICrD6do77NSQ","True","False",52,4.5,0,0,0,"",3,"Plano","TX",1100,1500,1,"East Asian",FALSE,TRUE,FALSE,FALSE
"783","sushi","B0I8ykB_GXHH7MmGY2JwSA","True","False",42,4,0,0,0,"Medium",3,"Plano","TX",1100,2130,1,"East Asian",FALSE,TRUE,TRUE,FALSE
"784","sushi","Ju9FG4YpXcyPvdJHZuro8A","True","False",108,3,0,1,0,"Medium",3,"Frisco","TX",1100,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"785","sushi","d4g1LzxLJNzEJ5NmnV0WTQ","True","False",718,3.5,1,1,0,"Medium",3,"Plano","TX",1100,0,0,"East Asian",FALSE,FALSE,FALSE,FALSE
"786","sushi","Mk-vt-KaxL5vKEbm78dAog","True","False",129,4,1,1,0,"Medium",3,"McKinney","TX",1630,2100,0,"East Asian",FALSE,FALSE,TRUE,FALSE
"787","sushi","BWdGYxgglIbmWt08eHrT5A","True","False",193,4.5,0,1,0,"High",3,"Frisco","TX",1100,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"788","sushi","6O3DF4Zy9YlkQjCjSjplHg","True","False",314,4,0,1,0,"Medium",3,"Plano","TX",1100,1400,1,"East Asian",FALSE,TRUE,FALSE,FALSE
"789","sushi","xFzwCnbOmWUE_r4zDUts5w","True","False",92,3.5,1,1,0,"Low",3,"The Colony","TX",1130,2045,1,"East Asian",FALSE,TRUE,TRUE,FALSE
"790","sushi","-IyQj3-fwnQwK4yR-F5aCw","False","False",68,4,1,1,0,"Medium",3,"Frisco","TX",1100,2130,0,"East Asian",FALSE,TRUE,TRUE,FALSE
"791","sushi","8pCRLVHCo7LeW9vY7czB6Q","True","False",359,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,200,0,"East Asian",FALSE,FALSE,FALSE,FALSE
"792","sushi","Xiy3ZAXgkZDcbDNQ-hVihA","True","False",308,3.5,0,1,0,"Medium",3,"Frisco","TX",1130,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"793","sushi","87wqbVMYCSJVPqIqI9dRrA","False","False",243,4.5,0,1,0,"Medium",3,"Prosper","TX",1100,1500,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"794","sushi","j6dDGi3iIu7UFXAGcbFtCw","False","False",332,4,0,1,0,"Medium",3,"Frisco","TX",1100,1430,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"795","sushi","OvpiAP80c7DJ7AKTzEfQKw","True","False",40,5,1,1,0,"",3,"McKinney","TX",1100,1500,0,"East Asian",FALSE,TRUE,FALSE,FALSE
"796","sushi","UQ0ejf1a9Ob33UnBGHbdOA","True","False",63,4.5,0,1,0,"High",3,"Frisco","TX",1730,2200,0,"East Asian",FALSE,FALSE,TRUE,FALSE
"797","sushi","7dSJCOqiBd3dWkUaccvVqw","False","False",12,3.5,0,0,0,"Low",3,"Little Elm","TX",1000,1900,0,"East Asian",TRUE,TRUE,TRUE,FALSE
"798","tacos","03O8XMlMfBYx8sGx38U90Q","True","False",92,3.5,1,1,0,"",3,"Frisco","TX",700,2030,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"799","tacos","-1ehfpe4BEGQSRwmOtytaA","True","False",50,4,0,0,0,"Medium",3,"Plano","TX",1000,2100,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"800","tacos","eNwam9V9mTo3zU4gaA730w","True","False",66,3.5,0,0,0,"",3,"Plano","TX",1030,2100,1,"Latin American",FALSE,TRUE,TRUE,FALSE
"801","tacos","3J85R-8OD7qTD8GcsFOtXA","False","False",5,3.5,0,0,0,"",3,"Plano","TX",NA,NA,0,"Latin American",NA,NA,NA,NA
"802","tacos","t8Pb0_xMN5f_adUbitKE9Q","True","False",153,4,0,1,0,"Low",3,"Plano","TX",700,2100,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"803","tacos","TvfnPWq0_KAqFepc0Eowrg","True","False",388,4,1,1,0,"Medium",3,"Frisco","TX",700,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"804","tacos","lLys8FLpQw7m2McQjXECMw","True","False",45,3.5,0,0,0,"",3,"Frisco","TX",1000,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"805","tacos","ZRWexafbbMuXHWFbDcyBMw","False","False",50,3.5,0,1,0,"",3,"McKinney","TX",800,2100,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"806","tacos","Xbu1z0g2kqrmJSHYliIYeA","True","False",61,2,0,1,0,"",3,"Prosper","TX",1000,1500,1,"Latin American",TRUE,TRUE,FALSE,FALSE
"807","tacos","g3zH7bwfkfqZs2PXGECjJQ","False","False",7,1,0,0,0,"",3,"Frisco","TX",NA,NA,0,"Latin American",NA,NA,NA,NA
"808","tacos","kKu7nSF9fU8dLp9nZR9uVg","True","False",178,4,1,1,0,"Medium",3,"Frisco","TX",1100,2000,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"809","tacos","opFjbZ9NAOjefao_zGly6Q","True","False",118,4,1,1,0,"",3,"Frisco","TX",1100,2200,1,"Latin American",FALSE,TRUE,TRUE,FALSE
"810","taiwanese","D1dLze9zWlAcVL4YtvIZMg","True","False",105,4,1,1,0,"Medium",3,"Frisco","TX",1030,2100,1,"East Asian",FALSE,TRUE,TRUE,FALSE
"811","taiwanese","HN_pEb1xZdlycOAZE6v8oA","True","False",39,4.5,0,1,0,"",3,"Frisco","TX",1100,1500,1,"East Asian",FALSE,TRUE,FALSE,FALSE
"812","tea","fDMEF_1tL48Qg-77jhzVhw","True","False",101,3.5,0,1,0,"Medium",3,"Frisco","TX",1000,1800,1,"Cafe",TRUE,TRUE,TRUE,FALSE
"813","tex-mex","-bU1PK5JPuBKaN94LbDbGQ","True","False",119,4.5,0,1,0,"Low",3,"Frisco","TX",1000,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"814","tex-mex","_9OEYhv5CTbczJG9w9romw","False","False",170,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"815","tex-mex","WF_fQLXy4nvgeahmCNAlfg","True","False",337,4,0,1,0,"Medium",3,"Frisco","TX",1100,2200,1,"Latin American",FALSE,TRUE,TRUE,FALSE
"816","tex-mex","2MF61JoLIFKvpT9P1Egl-A","True","False",424,3.5,0,1,0,"Medium",3,"Plano","TX",1100,2200,1,"Latin American",FALSE,TRUE,TRUE,FALSE
"817","tex-mex","y-SmL3aGfLDxFsKkJwPxBw","True","False",28,4,1,1,0,"",3,"Prosper","TX",1100,2100,1,"Latin American",FALSE,TRUE,TRUE,FALSE
"818","tex-mex","NXLO7IxmBkUMe2wBm2Jf1g","True","False",311,4,0,1,0,"Medium",3,"Frisco","TX",1100,2130,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"819","tex-mex","HeqS3ubwRtxOk0DEBrWqVg","True","False",595,4,0,0,0,"Low",3,"Plano","TX",700,2000,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"820","tex-mex","oHvIrycm6jsBZhBVFfOLaA","True","False",163,3,1,1,0,"Low",3,"Frisco","TX",700,2200,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"821","tex-mex","8jMd6HuRUNXWxC9XmMmgVw","True","False",33,3,0,0,0,"Medium",3,"Prosper","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"822","tex-mex","r3TwC0SGxwqlycndwJvRog","False","False",90,3,1,1,0,"Medium",3,"Frisco","TX",700,2100,0,"Latin American",TRUE,TRUE,TRUE,FALSE
"823","tex-mex","5Is2w0FGIUVekvKuYabHLA","True","False",121,3,1,1,0,"Low",3,"Frisco","TX",1030,2130,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"824","tex-mex","GN4Y_ciDBDiGjv8TJAMUqA","True","False",219,3.5,1,1,0,"Medium",3,"The Colony","TX",1100,2130,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"825","tex-mex","Xf-b9HcYzij1L9rITbVLlA","True","False",124,3,0,0,0,"Medium",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"826","tex-mex","N8uql1IhGeD0Fwe-uRU53g","True","False",125,3.5,1,1,0,"Low",3,"Plano","TX",1030,2130,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"827","tex-mex","DFg_NsqMZnBAfEbF4YQuWA","True","False",229,4,1,1,0,"Low",3,"Frisco","TX",1100,2100,0,"Latin American",FALSE,TRUE,TRUE,FALSE
"828","thai","y4WjFhNHRyS7T2Z0XtKg9Q","True","False",167,4.5,1,1,0,"Medium",3,"Frisco","TX",1030,2100,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"829","thai","dPaJzxW0foPByEXbPFkh_Q","True","False",141,4,1,1,0,"Medium",3,"Aubrey","TX",1100,2130,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"830","thai","pgLGHfb9SzwFE0Hb-VboJw","True","False",11,4,1,1,0,"",3,"Frisco","TX",1100,2000,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"831","thai","epWYCIJvJba2YTCpHtxpjA","False","False",106,4,0,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"832","thai","Q3-03ugxTJQdb1uiiu8OOg","True","False",226,4,0,1,0,"Medium",3,"Frisco","TX",1100,2130,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"833","thai","VsQdpn2_KxXOBtj_cbLfCg","True","False",95,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2130,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"834","thai","isjmPIkJIqYUxmtzNNoL2w","True","False",135,4.5,1,1,0,"Low",3,"Frisco","TX",1100,1500,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"835","thai","kfy9Z4oNUQecv7iMpYiTwQ","True","False",533,4,0,1,0,"Medium",3,"Frisco","TX",1100,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"836","thai","aWri1w8P-noEj8H0DeLeYg","True","False",47,4.5,1,1,0,"Medium",3,"Mckinney","TX",1100,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"837","thai","-LTRytE898vpXoZI8KoRkw","True","False",427,4,1,1,0,"Medium",3,"Frisco","TX",1100,1500,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"838","thai","dAQ2Jfq0SPMFSgvmC9rXMw","True","False",182,4,1,1,0,"Medium",3,"Prosper","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"839","thai","XpyrGWMGtmTuucT-5LTy5Q","True","False",537,3.5,1,0,0,"Medium",3,"Frisco","TX",1100,2200,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"840","thai","m3PvfN8v47y7boK5t2CXeg","True","False",354,4,1,0,0,"Medium",3,"Plano","TX",1100,1430,0,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"841","thai","MNbE9yisXquR6jZU7g8LHg","True","False",121,3.5,0,1,0,"Medium",3,"Frisco","TX",1100,1430,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"842","thai","7xS1tAErcqFwwrT_FYiSjg","True","False",165,3.5,1,1,0,"Medium",3,"Plano","TX",NA,NA,1,"South/Southeast Asian",NA,NA,NA,NA
"843","thai","VJFWCA-_YFp6L9ilderheA","True","False",326,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"844","thai","ShcPPcYFPlfKAJOe1XaSVw","True","False",9,4.5,0,0,0,"",3,"Plano","TX",1100,1500,1,"South/Southeast Asian",FALSE,TRUE,FALSE,FALSE
"845","tradamerican","uyOCI2LjY9es9MEZRrvO8A","True","False",16,4,0,1,0,"Medium",3,"Plano","TX",630,1330,0,"American",TRUE,TRUE,FALSE,FALSE
"846","tradamerican","YLprsfSHoyywn5TPwysohA","True","False",1,1,0,0,0,"",3,"Frisco","TX",1700,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"847","tradamerican","cFg3OuME3nNjFhlrAdx7yg","False","False",1,5,0,0,0,"",0,"The Colony","TX",NA,NA,0,"American",NA,NA,NA,NA
"848","tradamerican","byi_VwH3BZrJIAm7_9nFsA","False","False",36,1.5,0,0,0,"Medium",3,"Frisco","TX",NA,NA,0,"American",NA,NA,NA,NA
"849","tradamerican","TH4FSBYZHDb6Bkvo_NUTaw","True","False",8,4.5,0,0,0,"",3,"Frisco","TX",600,1000,0,"American",TRUE,FALSE,FALSE,FALSE
"850","tradamerican","J5KgGmPmzNX5owUyZVQIVg","True","False",314,3.5,1,1,0,"Medium",3,"McKinney","TX",800,2100,1,"American",TRUE,TRUE,TRUE,FALSE
"851","tradamerican","6OKBmFJjhrfUx_lkaZK9Kg","True","False",14,3.5,0,0,0,"",3,"Aubrey","TX",1030,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"852","tradamerican","uRWKgKt86pij6a4-HrdMAg","True","False",208,3.5,1,1,0,"Medium",3,"Plano","TX",700,200,1,"American",TRUE,FALSE,FALSE,FALSE
"853","tradamerican","vPm9rtJ8ls6jDxdNidSnlA","True","False",724,3,0,1,1,"Medium",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"854","tradamerican","Mz9JxtkFRffSEmO1bKEQbQ","True","False",789,4.5,0,1,0,"Medium",3,"Plano","TX",1100,2300,1,"American",FALSE,TRUE,TRUE,TRUE
"855","tradamerican","QMban7yQ8rFdbH3F7Ej0dA","True","False",1,5,0,0,0,"",3,"Frisco","TX",1000,1500,1,"American",TRUE,TRUE,FALSE,FALSE
"856","tradamerican","MhXsR-K3udMpgiA4Pukrhw","True","False",174,2.5,1,1,0,"Medium",3,"Frisco","TX",1045,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"857","tradamerican","Q1uNE4_H_Lczy7hMg8WZhA","True","False",301,4,0,1,0,"Medium",3,"Frisco","TX",1700,2200,1,"American",FALSE,FALSE,TRUE,FALSE
"858","tradamerican","Oc2oe5lU_j-Gp3rRKA5ZBA","True","False",13,3.5,0,0,0,"Medium",3,"Frisco","TX",630,1030,1,"American",TRUE,FALSE,FALSE,FALSE
"859","tradamerican","9Ua56Wkw6LmMndNGutBtHQ","True","False",17,3.5,0,0,0,"",3,"The Colony","TX",1100,200,1,"American",FALSE,FALSE,FALSE,FALSE
"860","tradamerican","LOTjxKVKbfnSnfwfQ5jV0w","True","False",388,4,1,1,0,"Medium",3,"Plano","TX",700,2200,0,"American",TRUE,TRUE,TRUE,FALSE
"861","tradamerican","2xZILGaSKG2pSXEK0jQDew","True","False",95,3,1,1,0,"Medium",3,"Frisco","TX",1100,200,0,"American",FALSE,FALSE,FALSE,FALSE
"862","tradamerican","2pM19ps82tA6GhsR7Wav-g","True","False",436,2.5,0,1,0,"Medium",3,"Plano","TX",1700,100,0,"American",FALSE,FALSE,FALSE,FALSE
"863","tradamerican","OiM40KD8dYeUx0nJnZ7cqQ","True","False",4,3.5,0,0,0,"",3,"Frisco","TX",1600,2200,0,"American",FALSE,FALSE,TRUE,FALSE
"864","tradamerican","wc3umQSpEccd8CFJM3OOaQ","True","False",107,4.5,1,1,0,"Low",3,"Allen","TX",700,2000,0,"American",TRUE,TRUE,TRUE,FALSE
"865","tradamerican","aPF1nW2ecOTyFjf3ZCTtnw","True","False",140,2,1,1,0,"Medium",3,"Little Elm","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"866","tradamerican","KtPGQcyg-y_WsNoW7ynlUQ","True","False",166,2,1,1,0,"Low",3,"Frisco","TX",0,0,0,"American",TRUE,FALSE,FALSE,FALSE
"867","tradamerican","S0oiIcLX1oycuI5vjse_Yg","True","False",28,3,0,0,0,"",3,"The Colony","TX",NA,NA,0,"American",NA,NA,NA,NA
"868","tradamerican","bFaNKayINuCo6V71Vox5mg","True","False",145,2,1,1,0,"Low",3,"Frisco","TX",1000,0,0,"American",TRUE,FALSE,FALSE,FALSE
"869","tradamerican","K30mk8uDW2EVAbqHeLxjUQ","True","False",113,4,0,0,0,"Low",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"870","tradamerican","O0d4wJG2HcD0q-DA2YqMZw","True","False",245,3,1,1,0,"Medium",3,"Frisco","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"871","tradamerican","c5r2_s_4-U5O4NHGKTOKNg","True","False",198,2.5,1,1,0,"Medium",3,"Frisco","TX",1100,0,0,"American",FALSE,FALSE,FALSE,FALSE
"872","tradamerican","gs24_Qf_1eN8aNvReqp7Vg","True","False",316,3.5,1,1,0,"Medium",3,"Plano","TX",1100,2100,0,"American",FALSE,TRUE,TRUE,FALSE
"873","tradamerican","dWLlfnYioMnLS1kNILhrvw","True","False",162,4,0,1,0,"Low",3,"Frisco","TX",630,1330,0,"American",TRUE,TRUE,FALSE,FALSE
"874","tradamerican","W5xgQQBtYJnt75Da8c0ZKg","True","False",716,4,1,1,0,"Medium",3,"Frisco","TX",800,1430,0,"American",TRUE,TRUE,FALSE,FALSE
"875","tradamerican","C37T12bal2XCjcw1BwyPig","True","False",32,3.5,0,1,0,"Medium",3,"Plano","TX",1500,200,0,"American",FALSE,FALSE,FALSE,FALSE
"876","tradamerican","5yWNsAA5mCb7dHufkb7Ykg","True","False",230,3,1,1,0,"Medium",3,"Frisco","TX",1100,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"877","tradamerican","ggum6770Bhf_DUsbuvnPyg","False","False",74,2,1,1,0,"Low",3,"Frisco","TX",1030,2200,0,"American",FALSE,TRUE,TRUE,FALSE
"878","turkish","mDucdauYh9ZYXNXKpm-yPA","True","False",358,4,1,0,0,"Medium",3,"Plano","TX",1100,2200,0,"Middle Eastern/African",FALSE,TRUE,TRUE,FALSE
"879","vegan","st0XfS5D4Ur-xkudOnm-2w","True","False",232,4,0,1,0,"Medium",3,"Frisco","TX",1130,1500,0,"Other",FALSE,TRUE,FALSE,FALSE
"880","vegetarian","hUMwdLyZFTSySHSJkdeKVw","True","False",607,4,1,1,0,"Medium",3,"Plano","TX",1100,2100,0,"Other",FALSE,TRUE,TRUE,FALSE
"881","vegetarian","z0MZ0JVgg7_yOJ8wS6XPHA","True","False",43,3,1,1,0,"",3,"Allen","TX",1130,1500,0,"Other",FALSE,TRUE,FALSE,FALSE
"882","vegetarian","uNKeGBJiVHvWphLECWrPcg","True","False",8,3.5,1,1,0,"",3,"Little Elm","TX",1500,2000,0,"Other",FALSE,FALSE,TRUE,FALSE
"883","venues","9aEz75cce1lzQ07HGmVq_Q","True","False",1,5,0,0,0,"",3,"Frisco","TX",1700,0,1,"Non-Restaurant",FALSE,FALSE,FALSE,FALSE
"884","vietnamese","NQteur0m7_WL3kxQ_3lUDA","True","False",235,3.5,1,1,0,"Low",3,"Frisco","TX",1100,2100,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"885","vietnamese","8F-LNn0pl3SVLYeFceVM5g","True","False",230,3.5,1,1,0,"Medium",3,"Frisco","TX",1100,2100,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"886","vietnamese","HwX6g_kmpJTSKD71M-Y3oQ","True","False",299,4,1,1,0,"Medium",3,"Plano","TX",1100,2100,1,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"887","vietnamese","Gs5itwDizu1DoPaYNFcxYw","True","False",250,3.5,1,1,0,"Low",3,"Plano","TX",1100,2100,0,"South/Southeast Asian",FALSE,TRUE,TRUE,FALSE
"888","vietnamese","CMan4wBFgqD9Hq3mvVuCrA","True","False",92,3,0,0,0,"Medium",3,"Frisco","TX",1000,2200,0,"South/Southeast Asian",TRUE,TRUE,TRUE,FALSE
