,id,is_claimed,is_closed,review_count,rating,Restaurant Category,Pickup Available,Delivery Available,Reservation Available,Price Level,number of photos,City,State,Opening Time,Closing Time,Has Messaging
180,zSPDO_zKexq9chYry65OVg,True,False,61.0,3.5,sandwiches,1.0,1.0,0.0,Low,3.0,Plano,TX,1030,2100,0
181,WHc3qR1XKS-Vbnu5Nt3L5w,True,False,194.0,3.5,tex-mex,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2100,1
182,6ozZXBemLtdht4kNsxHnog,False,False,1.0,5.0,chinese,0.0,0.0,0.0,,3.0,Plano,TX,,,0
183,c1gYB9YqtNuB5tkhyjEYmw,True,False,19.0,3.5,pizza,1.0,1.0,0.0,,3.0,Plano,TX,1100,2200,0
184,Cbt_lQ9FTmkYsA2FSdEnHg,True,False,150.0,3.5,chinese,0.0,1.0,0.0,Low,3.0,Plano,TX,1100,1500,0
185,an79V5KjLEf1Iq1DP0YTKA,True,False,74.0,2.0,pizza,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,2200,0
186,3yUa5s-XStBxQqSfA4KbUw,True,False,21.0,3.5,pizza,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,2300,1
187,3dngzd1EyjwsfPLJY7H7Pg,True,False,68.0,2.0,icecream,1.0,1.0,0.0,Low,3.0,Plano,TX,1000,2200,0
188,TPPzZdH7d21YalOxry0gHA,True,False,36.0,3.0,hotdogs,0.0,1.0,0.0,Low,3.0,Plano,TX,0600,2300,0
189,GyevWC4J54mD0XXVg4etYg,True,False,154.0,3.5,chinese,0.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2130,0
190,p-f1iTBbupSun6mEbsDECA,True,False,265.0,4.0,pizza,0.0,1.0,0.0,Medium,3.0,Plano,TX,1700,2100,0
191,DKEL5eDBSHQ5zr3aef7CCQ,True,False,265.0,4.0,indpak,1.0,1.0,0.0,Low,3.0,Plano,TX,1130,1430,0
192,ZHAnKnCcCOfOVp9ym8Vp0w,True,False,27.0,4.5,turkish,1.0,1.0,0.0,,3.0,Plano,TX,1400,2100,1
193,EJReAsPTYnVrBaZNo7MOAQ,True,False,822.0,4.0,cuban,0.0,1.0,0.0,Medium,3.0,Plano,TX,1130,2000,0
194,Hwsy25X_tNNQBHEngA5KEw,True,False,427.0,4.0,breakfast_brunch,0.0,0.0,0.0,Medium,3.0,Plano,TX,0700,1430,0
195,m-YNLs1N58gcEM4Ee2EIgg,True,False,126.0,3.0,tradamerican,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,0200,0
196,5gzz3hIqroZWLJ1lsyuHhQ,True,False,67.0,5.0,coffee,1.0,1.0,0.0,Low,3.0,Plano,TX,0900,1900,0
197,aafoHF-YSs8yC2YBAVGgRA,True,False,414.0,4.5,mediterranean,1.0,1.0,0.0,Medium,3.0,Plano,TX,1130,2100,0
198,vYiSc1imemMxLwqDsl82Pw,True,False,75.0,4.5,tex-mex,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2130,0
199,nwDptayZCNOcwWpGVB5hBQ,True,False,160.0,4.5,afghani,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2130,0
200,p_KkybN8L_9HewOD1htIRw,True,False,143.0,4.0,greek,0.0,1.0,0.0,Medium,3.0,Plano,TX,1100,1430,1
201,ToimznqxulcZp7q0eJv57w,True,False,50.0,4.0,bbq,1.0,1.0,0.0,,3.0,Plano,TX,1200,2100,1
202,uurOFYOSLwt6QYarqJWLWg,True,False,123.0,4.5,bakeries,1.0,1.0,0.0,Low,3.0,Plano,TX,0900,1900,0
203,x6fpIla-ALYX-JO4SEi7QQ,True,False,17.0,3.5,mideastern,1.0,1.0,0.0,,3.0,Plano,TX,1000,2200,0
204,vxrEoWV28xAJxGyuoWp2Cw,True,False,82.0,4.5,szechuan,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,1500,0
205,fVXYAB7ugPF5KrkkXgUmow,True,False,146.0,4.5,korean,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2100,1
206,AzqH7cWi5lDRwaxwsqy2WA,True,False,36.0,4.5,latin,0.0,0.0,0.0,,3.0,Plano,TX,1000,2100,0
207,9ph1eSA7QlTgW7RY7KUfag,True,False,167.0,3.5,portuguese,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2200,0
208,l89yN0d0hsPbRkMUMbCczw,True,False,202.0,4.0,noodles,0.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2200,0
209,L1dWUuh51HOLmgODyT1bqQ,True,False,770.0,3.0,thai,0.0,1.0,0.0,Medium,3.0,Plano,TX,1100,0300,0
210,xGk0-rNxUk9FrLcMt-qVSA,True,False,173.0,3.5,seafood,0.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2100,0
211,rAkWFAhVPcnA0XtoIDy96g,True,False,458.0,4.5,pizza,1.0,1.0,0.0,Low,3.0,Plano,TX,1030,2100,0
212,EFqVk7Ig5Z5WCdnTrPLliw,True,False,172.0,4.0,polish,1.0,1.0,0.0,Medium,3.0,Plano,TX,1500,1900,0
213,WHs1lBs5qpu_D8cDWZ2R7Q,True,False,199.0,3.5,korean,0.0,1.0,0.0,Medium,3.0,Plano,TX,1700,2300,0
214,850TaZzIBddA6b66BBDkgg,True,False,325.0,3.5,buffets,0.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2130,0
215,dR25_u1anv2knZyLC7MXIA,True,False,168.0,4.0,burgers,0.0,0.0,0.0,Low,3.0,Plano,TX,1030,0100,0
216,div4OxhpbVXRrm9WM4IVTw,True,False,374.0,3.5,breakfast_brunch,1.0,1.0,0.0,Medium,3.0,Plano,TX,0630,1400,1
217,-cnCIK_ZMnEgK9076oLfkg,False,False,1.0,5.0,cafes,0.0,0.0,0.0,,0.0,Plano,TX,0700,1500,0
218,t4tc95g6-Hbhb_-2rCBxXg,True,False,190.0,3.0,tex-mex,1.0,1.0,0.0,Low,3.0,Plano,TX,0700,2200,0
219,MX8i_acDAm7fRgxiWLkuPg,True,False,39.0,3.5,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,0730,2300,1
220,BQ4f2JtuzXJIDXkU_vHR-A,False,False,1.0,5.0,latin,0.0,0.0,0.0,,0.0,Plano,TX,,,0
221,EB0ma49bS3McBk4_ovGNuA,True,False,72.0,4.0,sandwiches,1.0,1.0,0.0,Low,3.0,Plano,TX,1000,2100,0
222,GxproCrBaMbvnghBY3BeGQ,True,False,96.0,2.5,tradamerican,1.0,1.0,0.0,Low,3.0,Plano,TX,0000,0000,0
223,4HdCLgFAKQmZrVs70eu7LA,False,False,1.0,5.0,restaurants,0.0,0.0,0.0,,2.0,Plano,TX,,,0
224,4eGK3bP-PUGWsU5tcw1hdg,False,False,22.0,3.0,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,,,0
225,uqQPhOvrgKVpGKmjx4IeMA,True,False,77.0,1.5,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,0800,0300,0
226,Am9a7lYljZuW5srshITycg,True,False,18.0,5.0,korean,1.0,1.0,0.0,,3.0,Plano,TX,1100,2200,1
227,RNBQNyGCFi-g3t4E46tgvw,True,False,625.0,4.0,breakfast_brunch,1.0,1.0,0.0,Low,3.0,Plano,TX,0600,1400,0
228,9WIDdwwmPl3F0L6wQStAvA,False,False,26.0,4.0,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,1000,2100,0
229,6HoXjTQ1yzCAole0M-b63A,True,False,434.0,3.5,cajun,1.0,0.0,0.0,Medium,3.0,Plano,TX,1200,2130,0
230,kZ8bgd8r5eoR7o3F3jiiKg,True,False,70.0,4.0,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,0700,2100,0
231,IgX8pJKiSvYGUpW5FECuMA,True,False,4.0,4.5,korean,0.0,1.0,0.0,,3.0,Plano,TX,1100,2030,0
232,dGCqKnFCleODJYcC8mL3VQ,True,False,18.0,5.0,hotdog,0.0,1.0,0.0,,3.0,Plano,TX,1030,2000,1
233,VMPcp4AxQylLmZ8c79adlQ,True,False,21.0,3.5,mexican,0.0,1.0,0.0,,3.0,Plano,TX,1100,0000,1
234,aSXlh46C6zqt2Gs1GMZFlA,True,False,118.0,4.0,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,1100,2100,1
235,dJbY0KdEi5JTpDAwMAF3oA,True,False,233.0,4.0,szechuan,0.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2100,0
236,4FKHod0E7CqiepnxD6uVNQ,False,False,5.0,4.0,vietnamese,1.0,1.0,0.0,,3.0,Plano,TX,1100,2030,0
237,LWR5GvruPAi0QcInuxxEbQ,False,False,48.0,4.0,mexican,1.0,1.0,0.0,Low,3.0,Plano,TX,0700,2200,0
238,W1Ww-DK3vqE_9b48Mcdk6A,True,False,2.0,5.0,desserts,0.0,0.0,0.0,,3.0,Plano,TX,1100,2000,0
239,viXGGV8nBo9MXYyykKd1Og,True,False,5.0,5.0,mexican,0.0,1.0,0.0,,3.0,Plano,TX,,,1
240,x80BUXxiNnro6PlQhmZxMw,False,False,9.0,3.0,korean,0.0,1.0,0.0,,3.0,Plano,TX,,,0
241,WoWzQNaTfhoF_WqyzMd8Ug,True,False,42.0,3.0,hotdogs,1.0,1.0,0.0,Low,3.0,Plano,TX,1000,2200,0
242,gCn797zMojPs33m4GSAl1Q,True,False,19.0,4.0,pizza,0.0,1.0,0.0,Low,3.0,Plano,TX,1030,2200,0
243,boBZo9huOp0HaKZexjIpCg,True,False,62.0,3.0,burgers,0.0,1.0,0.0,Low,3.0,Plano,TX,0000,0000,0
244,u2ebH8hjnRzrQAuPYdA8Ew,False,False,28.0,4.0,salvadoran,0.0,1.0,0.0,Low,3.0,Plano,TX,0930,2100,0
245,x5DIHV-1NAOKxD1khh6fBw,False,False,1.0,5.0,korean,0.0,0.0,0.0,,1.0,Plano,TX,,,0
246,kN_E4GVv9kpHv38_Ur6x5Q,False,False,7.0,5.0,donuts,0.0,0.0,0.0,Low,3.0,Plano,TX,,,0
247,VXonjnid3_M09D74Fdg1Bw,True,False,58.0,3.0,mexican,1.0,1.0,0.0,Low,3.0,Plano,TX,0600,1400,0
248,ja5uip2wHSXc2IZX6NJiEw,False,False,15.0,2.5,korean,0.0,0.0,0.0,Low,3.0,Plano,TX,,,0
249,_9XzWPSr8JbAPqGe8TDbzQ,False,False,2.0,2.0,korean,0.0,0.0,0.0,,3.0,Plano,TX,,,0
250,49VlSbqx-adZldZ-l1bWlw,True,False,231.0,4.0,korean,0.0,0.0,0.0,Medium,3.0,Plano,TX,0800,2200,0
251,-NoX93CKbD7MCUY5OsdhEA,True,False,26.0,4.0,hawaiian,1.0,1.0,0.0,,3.0,Plano,TX,1100,2100,1
252,uOuIYNad9VIu09REu_52_A,True,False,23.0,2.0,pizza,0.0,0.0,0.0,Low,3.0,Plano,TX,1015,0000,0
253,74YQomVmsbbfTKuhpiisVA,True,False,5.0,1.0,fooddeliveryservices,0.0,0.0,0.0,,3.0,Plano,TX,,,0
254,2t7idE7ioV9QZozxfcrGOQ,True,False,50.0,3.0,chinese,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,2200,1
255,7l93pvkT6r8Mqxkuc0fCsA,True,False,42.0,4.0,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,1000,2100,0
256,4MoRCsXItKHE9ZpUfY4-Mw,True,False,27.0,4.0,intlgrocery,0.0,0.0,0.0,,3.0,Plano,TX,0900,2100,0
257,VbIgz1bGwgC6nrqAMSjDSg,True,False,302.0,4.5,mexican,1.0,0.0,0.0,Low,3.0,Plano,TX,0900,1430,1
258,hdHAp4l39oZQeTOCoiJHEw,False,False,2.0,4.0,mexican,0.0,0.0,0.0,,0.0,Plano,TX,0700,1800,0
259,o8hs1owmpC2PfnFJYmff_A,False,False,14.0,3.0,mexican,1.0,1.0,0.0,,3.0,Wylie,TX,1100,2200,0
260,ppcR_VH9hB4IAtHb6vN1RA,True,False,46.0,4.0,seafood,0.0,1.0,0.0,,3.0,Wylie,TX,1100,2200,0
261,bW52L1O2mmWXIfDpJtGH7Q,True,False,129.0,3.5,cajun,0.0,1.0,0.0,Low,3.0,Lewisville,TX,1100,1800,0
262,brkvxOmYVI0JfeQPfaslvQ,True,False,21.0,3.0,breakfast_brunch,0.0,1.0,0.0,,3.0,Lewisville,TX,0000,0000,0
263,M2IoQBZFUcMBC_jVyaxQPA,True,False,3.0,3.5,hookah_bars,0.0,1.0,0.0,,3.0,Lewisville,TX,1600,0200,1
264,18N_7tmMsZ7-9SFdIFpBpg,False,False,14.0,1.5,pizza,0.0,0.0,0.0,Low,3.0,Lewisville,TX,1100,2200,0
265,tI0x5zRQ8eIoD7EbzY9KCA,False,False,31.0,3.5,mexican,0.0,1.0,0.0,Medium,3.0,Lewisville,TX,,,0
266,FVllWJP_OjaWiA38zaLz5w,True,False,32.0,3.0,pizza,0.0,0.0,0.0,Low,3.0,Lewisville,TX,1000,0100,0
267,eE0DvdHHDHrAhAvsNmP3og,True,False,60.0,1.5,burgers,0.0,1.0,0.0,Low,3.0,Lewisville,TX,0000,0000,0
268,CvUWCsdH781d-v7WUk_5KQ,True,False,2.0,2.0,sportsbars,1.0,1.0,0.0,,0.0,Lewisville,TX,,,1
269,FBZnoI5VRZjg6F1y9dEFyg,True,False,14.0,4.0,servicestations,0.0,0.0,0.0,Low,3.0,Lewisville,TX,0000,0000,0
270,ECnVYh6O6wqrOVNeMLAljQ,False,False,2.0,5.0,sports_clubs,0.0,0.0,0.0,,0.0,Lewisville,TX,1730,2200,0
271,RESXpHUqIIRUHLFwvCt0tA,True,False,224.0,3.0,seafood,1.0,1.0,0.0,Medium,3.0,Lewisville,TX,1100,2200,1
272,bQA_JSdMO7lvSpqOfwK-2Q,True,False,27.0,4.5,chicken_wings,1.0,1.0,0.0,,3.0,Lewisville,TX,1100,2100,0
273,lHbwT-cqOwsys0XYOYVz9A,True,False,14.0,3.0,chicken_wings,0.0,0.0,0.0,,3.0,Lewisville,TX,,,1
274,KUsTzpO46Z60VyDnzmNXfw,False,False,76.0,3.5,mexican,0.0,1.0,0.0,Low,3.0,Lewisville,TX,,,0
275,By2MnpPishSN3vDv-jjhFw,True,False,30.0,3.0,mexican,1.0,1.0,0.0,,3.0,Lewisville,TX,0900,2200,0
276,K8Ari0xNYau54kl2rl_6yA,True,False,191.0,3.5,cajun,0.0,1.0,0.0,Medium,3.0,Lewisville,TX,1100,2300,0
277,urdDetQwV82h2z5oriDexA,True,False,144.0,3.0,mexican,1.0,1.0,0.0,Medium,3.0,Lewisville,TX,1100,2200,0
278,KfWpftrRDFb4tSrILXhEzg,True,False,146.0,2.5,tradamerican,1.0,1.0,0.0,Medium,3.0,Lewisville,TX,1100,0000,0
279,8cj2D4dthDVMNXbgaR5vXw,False,False,1.0,1.0,fooddeliveryservices,0.0,1.0,0.0,,0.0,Lewisville,TX,0900,2130,0
280,KMrVtgU1pr2dhyxLZcXwsQ,True,False,2.0,1.0,fooddeliveryservices,0.0,1.0,0.0,,0.0,Lewisville,TX,,,0
281,btbH3WXSl81H8JrZZXg30A,True,False,251.0,4.5,breakfast_brunch,0.0,1.0,0.0,Medium,3.0,Carrollton,TX,0700,1430,0
282,f1-eZlt3AvwPpCApPv9n2g,True,False,89.0,4.0,korean,0.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,2130,1
283,i8G1Hj44nSC5lxdngzkfQQ,True,False,23.0,4.0,korean,0.0,0.0,0.0,,3.0,Carrollton,TX,1130,1430,1
284,McPTWavtXMd-ZNbDURBsPg,False,False,26.0,4.5,korean,0.0,0.0,0.0,Medium,3.0,Carrollton,TX,,,0
285,UB0hmlOtpnq9q-LfM8g9pw,True,False,17.0,5.0,indonesian,0.0,0.0,0.0,Medium,3.0,Carrollton,TX,,,0
286,uecigZf4KA8-gm4ajFXwFw,True,False,56.0,4.5,sushi,1.0,1.0,0.0,,3.0,Carrollton,TX,1130,2200,1
287,knR_hEH_j1mTp3I9BnDx6Q,True,False,10.0,5.0,korean,0.0,0.0,0.0,,3.0,Carrollton,TX,1100,2000,1
288,ym36PYzF7v-G_tC8e7gLCw,True,False,335.0,3.5,asianfusion,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,1500,0
289,F9EPg9u4irabMLIGDdPqvw,False,False,1.0,5.0,indpak,1.0,1.0,0.0,,1.0,Carrollton,TX,1030,1430,0
290,VkOl6YOBImSI0kzYYfRRPg,True,False,50.0,3.5,donuts,1.0,1.0,0.0,Low,3.0,Carrollton,TX,0500,1700,0
291,ynM5jMJzDaoU8se_FggUbw,True,False,42.0,3.5,pizza,1.0,1.0,0.0,,3.0,Carrollton,TX,1030,2300,0
292,-Uw4rEPrGOt_hiUChHt3Vw,True,False,37.0,3.5,pizza,0.0,0.0,0.0,Low,3.0,Carrollton,TX,1030,0000,0
293,8BeaMPnwZoqJ4TyEUbqolQ,True,False,35.0,3.0,hotdogs,1.0,1.0,0.0,Low,3.0,Carrollton,TX,0700,2300,0
294,VUNSMIwW3TljDQYYJ2A5lw,True,False,12.0,4.5,convenience,0.0,0.0,0.0,Low,3.0,Carrollton,TX,0000,0000,0
295,iUiy9IuHjHTq_NlUDfjsRA,True,False,294.0,4.0,chinese,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,1500,0
296,j4d4p47CbSe8cZRQR-806g,True,False,92.0,4.5,korean,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,2030,0
297,EbQnxxDuAlB46eDyt3ny8Q,True,False,48.0,4.0,cajun,1.0,1.0,0.0,,3.0,Carrollton,TX,1100,2100,1
298,xpa5Ha2h1CodX9EGSYOkmQ,True,False,21.0,5.0,vietnamese,0.0,0.0,0.0,,3.0,Carrollton,TX,1030,2030,1
299,6eT--F3m57koJbOW7EX6dA,True,False,671.0,4.5,breakfast_brunch,0.0,1.0,0.0,Medium,3.0,Carrollton,TX,0700,1430,0
300,E6kfCcPV75SEhXK9rOtDKQ,True,False,54.0,4.0,chicken_wings,0.0,1.0,0.0,,3.0,Carrollton,TX,1100,2100,1
301,z1vjANk2iiiCSoaLC036iA,True,False,82.0,4.0,pizza,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,2100,1
302,AqQkzywplM5F69awuOG53A,True,False,86.0,4.0,mexican,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,2030,0
303,742epUqxyLH2KoqoT993xA,True,False,74.0,4.5,japanese,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1700,2100,1
304,jzG-bFccsR5WLSTkdWxe_A,True,False,181.0,4.0,mexican,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,2200,0
305,wZeiJagvF827bu1_cxKbHQ,True,False,190.0,3.5,italian,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,2100,0
306,SKPNsFiOlpFcGSNFMThE4g,True,False,142.0,4.0,chicken_wings,1.0,1.0,0.0,Low,3.0,Carrollton,TX,1100,2145,0
307,It3ALw7L-JTs8RArG2dDlg,True,False,18.0,3.5,juicebars,1.0,1.0,0.0,,3.0,Carrollton,TX,0700,2100,1
308,cLrDV5eSPYPlmXqkYYVx6w,True,False,22.0,3.5,hotdogs,1.0,1.0,0.0,,3.0,Carrollton,TX,1000,2100,0
309,Lcx5kOUcyA_2g198_5Xk1A,True,False,38.0,2.5,hotdogs,1.0,1.0,0.0,Low,3.0,Carrollton,TX,1045,2200,0
310,8zXdpDlEwdeFjEfX8pyJpA,True,False,105.0,2.5,chinese,1.0,1.0,0.0,Low,3.0,Carrollton,TX,,,0
311,6DBfzgcD92ZlEMiIVj9dRQ,True,False,69.0,3.0,chicken_wings,0.0,0.0,0.0,Low,3.0,Carrollton,TX,1100,0000,1
312,Wu8cKd2HGyBmqIz-zv9bEQ,True,False,8.0,1.5,hotdogs,0.0,1.0,0.0,,3.0,Carrollton,TX,0000,0000,0
313,qubH6IoUAAnh9PuoEHTRbg,True,False,21.0,2.0,sandwiches,1.0,1.0,0.0,Low,3.0,Carrollton,TX,0900,2200,0
314,0-sm-Inoo4JYm0H2t5L6_w,True,False,58.0,2.0,pizza,0.0,1.0,0.0,Low,3.0,Carrollton,TX,1000,2300,0
315,0P5rqwhXxcuIMFwlBxwdvQ,True,False,71.0,2.5,bagels,0.0,0.0,0.0,Low,3.0,Carrollton,TX,0500,1400,1
316,gUaAYdit8osy3emQmCa-eA,True,False,181.0,2.5,chicken_wings,1.0,1.0,0.0,Medium,3.0,Carrollton,TX,1100,0000,0
317,37uElvUqC14CxuhTe_ZMzw,True,False,40.0,3.0,delis,1.0,1.0,0.0,Low,3.0,Carrollton,TX,1000,2000,1
318,BAqIyD7jIbEpQ_KXA74DZg,True,False,108.0,2.5,hotdogs,0.0,1.0,0.0,Low,3.0,Carrollton,TX,1100,2200,0
319,UZ2GSkVG-gUuIHGeWhAFwQ,True,False,128.0,2.0,hotdogs,0.0,1.0,0.0,Low,3.0,Carrollton,TX,0000,0000,0
320,vzt_WCA-yObx2ec3ZdRx2w,True,False,29.0,2.0,hotdogs,0.0,1.0,0.0,Low,3.0,Carrollton,TX,0900,0100,0
321,Y-80jndh6fQN0YhdZQKqwg,True,False,14.0,2.0,sandwiches,1.0,1.0,0.0,Low,3.0,Plano,TX,0800,2100,0
322,CvqUeeZoq0PE0mSquo6yMA,True,False,81.0,3.0,sandwiches,1.0,1.0,0.0,Low,3.0,Plano,TX,1000,2200,0
323,7G9mwAYORKA6fK9_rCIx1w,True,False,132.0,2.5,mexican,1.0,1.0,0.0,Low,3.0,Plano,TX,1045,2200,0
324,9SHeWBdzqokNyAqUbACHsQ,True,False,42.0,2.0,hotdogs,0.0,1.0,0.0,Low,3.0,Plano,TX,0500,2300,0
325,824xoQ0J2cqkB8nFSv8F3Q,True,False,33.0,1.5,burgers,0.0,1.0,0.0,Low,3.0,Plano,TX,1000,0100,1
326,I6vZE0nqPkVHTCtHChPdzw,False,False,1.0,5.0,pizza,0.0,0.0,0.0,,1.0,Plano,TX,,,0
327,iGtaKa98mgdv8aOSH5lqRA,False,False,12.0,3.5,pizza,0.0,1.0,0.0,,2.0,Plano,TX,1000,2100,0
328,64QrhCteISBbPhEtPdXEiA,True,False,23.0,2.5,hotdogs,0.0,1.0,0.0,Low,3.0,Plano,TX,1100,1600,0
329,k6oirN_W2ZE4x9bDr-iyog,False,False,2.0,3.0,chinese,0.0,0.0,0.0,Low,1.0,Plano,TX,,,0
330,mQJwxpRluR4opA35ES62SA,False,False,1.0,1.0,sandwiches,0.0,0.0,0.0,,0.0,Plano,TX,,,0
331,JMn3caH18JpkxKdkZPQjqg,True,False,482.0,4.0,greek,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2100,0
332,Sskny3NwoWK9LFEZvF_cBQ,True,False,482.0,4.5,thai,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,1500,1
333,ziBhxIdOyfFrmEsPALOCxQ,True,False,123.0,3.5,chinese,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,2100,0
334,_EcTX7HAB2O4Br1inOi3oA,True,False,95.0,1.5,breakfast_brunch,0.0,0.0,0.0,Low,3.0,Plano,TX,0600,1400,1
335,r5KZoC8D8CrleXEZfm4AtQ,True,False,228.0,3.0,bbq,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2100,1
336,WwO4U99Bi_dx6WnkZX2riw,True,False,80.0,3.0,tradamerican,1.0,1.0,0.0,Low,3.0,Plano,TX,0000,0000,0
337,uA6g7sCVDEMFOQZh-YxDQQ,True,False,127.0,2.5,breakfast_brunch,1.0,1.0,0.0,Low,3.0,Plano,TX,0000,0000,0
338,35Dt2Skuc1MIJdWlbpkjBA,True,False,17.0,3.0,hotdogs,0.0,1.0,0.0,Low,3.0,Plano,TX,0000,0000,0
339,c32r5_6XeFkVUM8r_k3K_Q,True,False,6.0,1.5,delis,0.0,1.0,0.0,,2.0,Plano,TX,0900,1800,0
340,JsUcUtzlPa-EuPs0pz1grQ,True,False,31.0,2.0,mexican,0.0,1.0,0.0,Low,3.0,Plano,TX,0800,0200,0
341,YM_uKM9boYVuwSLlTVZ3QA,False,False,2.0,4.0,cafes,0.0,0.0,0.0,,3.0,Plano,TX,,,0
342,hkqORxqVUY-7-tk6Hepg7g,True,False,166.0,5.0,newamerican,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,1900,0
343,YNepXDnhAbo6ADleXRZ2ZA,True,False,116.0,4.5,salad,0.0,0.0,0.0,Low,3.0,Plano,AZ,0630,2100,1
344,IjmJBY4vr3tx5MDm6b_mgA,True,False,105.0,4.0,chinese,1.0,1.0,0.0,Low,3.0,Plano,TX,1030,2130,0
345,UDCMOmCM3LyZWubetDGbtg,True,False,2.0,3.0,cafes,1.0,1.0,0.0,,3.0,Plano,TX,0800,1700,1
346,DFcpmUR4liqN-EUMFf075w,True,False,114.0,3.5,delis,0.0,1.0,0.0,Low,3.0,Plano,TX,1100,1900,0
347,K2b3tEAr2674oRAD2jn-2w,True,False,172.0,4.0,breakfast_brunch,1.0,1.0,0.0,Low,3.0,Plano,TX,0600,1400,1
348,rR43uuv1WHwseCNnN5BpUw,True,False,80.0,3.5,bbq,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,2100,0
349,dAPasnB2c89IC-Pa0M7ZKw,False,False,15.0,2.5,pizza,0.0,0.0,0.0,Low,3.0,Plano,TX,1030,0000,0
350,noTVgK8NaWeFixAGlmpVdw,True,False,979.0,4.5,taiwanese,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,1500,0
351,80jkzascLpR-03Qu9DepTg,True,False,290.0,4.0,taiwanese,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,2000,0
352,1iCtrVjgKeQVfBky6ZfS2g,True,False,261.0,4.0,taiwanese,0.0,1.0,0.0,Low,3.0,Plano,TX,1130,2100,1
353,imF_TyE3HsNHRz0aqgD9ug,True,False,5.0,5.0,tradamerican,1.0,1.0,0.0,,3.0,Plano,TX,1100,2030,1
354,wQEuaKNaekyxLAWBnxajcw,True,False,50.0,4.0,mexican,1.0,1.0,0.0,Low,3.0,Plano,TX,0700,2100,0
355,w1kADjut8L0m7ZGp3yuWMA,True,False,116.0,3.5,cantonese,1.0,1.0,0.0,Medium,3.0,Plano,TX,1430,1930,0
356,wn5_jNfPpOpBosI7xbHP4g,False,False,3.0,3.5,tacos,0.0,1.0,0.0,,1.0,Plano,TX,0800,2200,0
357,6KewCCXsmHXYAPuoAT0aMQ,True,False,22.0,2.5,sandwiches,1.0,1.0,0.0,Low,3.0,Plano,TX,0830,2130,0
358,0YNaT3-UNy4sU3lyQDPNJg,True,False,238.0,4.0,italian,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2200,0
359,8YVFh0bGulbcoMualXmf3g,True,False,4.0,4.5,foodtrucks,0.0,0.0,0.0,,3.0,Plano,TX,1100,2300,0
360,wC1gGbmP_7bTh6E2Ga1mjg,True,False,121.0,4.0,mexican,1.0,1.0,0.0,,3.0,Plano,TX,0700,2200,0
361,xSKEe6upPy-pFkLAW1O5uw,True,False,278.0,4.0,korean,1.0,1.0,0.0,Low,3.0,Plano,TX,1100,2000,0
362,ZfEYSmHZk6Dv6YZLTYURCQ,True,False,72.0,3.5,filipino,1.0,1.0,0.0,,3.0,Plano,TX,1100,2030,0
363,S8BbraZSHBjMmPo01TTEtQ,False,False,183.0,4.0,vietnamese,0.0,1.0,0.0,Low,3.0,Plano,TX,1100,2200,0
364,PmHmWkFIh22RZORKDkwjJQ,True,False,90.0,4.0,coffee,1.0,1.0,0.0,Low,3.0,Plano,TX,1200,2100,0
365,avIegO79W3kTbVKfTaen8g,True,False,157.0,4.5,japanese,1.0,1.0,0.0,Medium,3.0,Plano,TX,1100,2200,0
